season,round,raceName,circuitId,date,driverId,driverName,constructorId,constructorName,grid,position,positionText,status,points,laps,time,rank,fastestLapTime
2000,1,Australian Grand Prix,albert_park,2000-03-12,michael_schumacher,Michael Schumacher,ferrari,Ferrari,3,1,1,Finished,10.0,58,1:34:01.987,,
2000,1,Australian Grand Prix,albert_park,2000-03-12,barrichello,Rubens Barrichello,ferrari,Ferrari,4,2,2,Finished,6.0,58,+11.415,,
2000,1,Australian Grand Prix,albert_park,2000-03-12,ralf_schumacher,Ralf Schumacher,williams,Williams,11,3,3,Finished,4.0,58,+20.009,,
2000,1,Australian Grand Prix,albert_park,2000-03-12,villeneuve,Jacques Villeneuve,bar,BAR,8,4,4,Finished,3.0,58,+44.447,,
2000,1,Australian Grand Prix,albert_park,2000-03-12,fisichella,Giancarlo Fisichella,benetton,Benetton,9,5,5,Finished,2.0,58,+45.165,,
2000,1,Australian Grand Prix,albert_park,2000-03-12,zonta,Ricardo Zonta,bar,BAR,16,6,6,Finished,1.0,58,+46.468,,
2000,1,Australian Grand Prix,albert_park,2000-03-12,wurz,Alexander Wurz,benetton,Benetton,14,7,7,Finished,0.0,58,+46.915,,
2000,1,Australian Grand Prix,albert_park,2000-03-12,gene,Marc Gené,minardi,Minardi,18,8,8,+1 Lap,0.0,57,,,
2000,1,Australian Grand Prix,albert_park,2000-03-12,heidfeld,Nick Heidfeld,prost,Prost,15,9,9,+2 Laps,0.0,56,,,
2000,1,Australian Grand Prix,albert_park,2000-03-12,salo,Mika Salo,sauber,Sauber,10,10,D,Disqualified,0.0,58,,,
2000,1,Australian Grand Prix,albert_park,2000-03-12,button,Jenson Button,williams,Williams,21,11,R,Engine,0.0,46,,,
2000,1,Australian Grand Prix,albert_park,2000-03-12,diniz,Pedro Diniz,sauber,Sauber,19,12,R,Transmission,0.0,41,,,
2000,1,Australian Grand Prix,albert_park,2000-03-12,mazzacane,Gastón Mazzacane,minardi,Minardi,22,13,R,Gearbox,0.0,40,,,
2000,1,Australian Grand Prix,albert_park,2000-03-12,frentzen,Heinz-Harald Frentzen,jordan,Jordan,5,14,R,Hydraulics,0.0,39,,,
2000,1,Australian Grand Prix,albert_park,2000-03-12,trulli,Jarno Trulli,jordan,Jordan,6,15,R,Engine,0.0,35,,,
2000,1,Australian Grand Prix,albert_park,2000-03-12,alesi,Jean Alesi,prost,Prost,17,16,R,Hydraulics,0.0,27,,,
2000,1,Australian Grand Prix,albert_park,2000-03-12,hakkinen,Mika Häkkinen,mclaren,McLaren,1,17,R,Engine,0.0,18,,,
2000,1,Australian Grand Prix,albert_park,2000-03-12,verstappen,Jos Verstappen,arrows,Arrows,13,18,R,Suspension,0.0,16,,,
2000,1,Australian Grand Prix,albert_park,2000-03-12,coulthard,David Coulthard,mclaren,McLaren,2,19,R,Engine,0.0,11,,,
2000,1,Australian Grand Prix,albert_park,2000-03-12,rosa,Pedro de la Rosa,arrows,Arrows,12,20,R,Suspension,0.0,6,,,
2000,1,Australian Grand Prix,albert_park,2000-03-12,irvine,Eddie Irvine,jaguar,Jaguar,7,21,R,Spun off,0.0,6,,,
2000,1,Australian Grand Prix,albert_park,2000-03-12,herbert,Johnny Herbert,jaguar,Jaguar,20,22,R,Clutch,0.0,1,,,
2000,2,Brazilian Grand Prix,interlagos,2000-03-26,michael_schumacher,Michael Schumacher,ferrari,Ferrari,3,1,1,Finished,10.0,71,1:31:35.271,,
2000,2,Brazilian Grand Prix,interlagos,2000-03-26,fisichella,Giancarlo Fisichella,benetton,Benetton,5,2,2,Finished,6.0,71,+39.898,,
2000,2,Brazilian Grand Prix,interlagos,2000-03-26,frentzen,Heinz-Harald Frentzen,jordan,Jordan,7,3,3,Finished,4.0,71,+42.268,,
2000,2,Brazilian Grand Prix,interlagos,2000-03-26,trulli,Jarno Trulli,jordan,Jordan,12,4,4,Finished,3.0,71,+1:12.780,,
2000,2,Brazilian Grand Prix,interlagos,2000-03-26,ralf_schumacher,Ralf Schumacher,williams,Williams,11,5,5,+1 Lap,2.0,70,,,
2000,2,Brazilian Grand Prix,interlagos,2000-03-26,button,Jenson Button,williams,Williams,9,6,6,+1 Lap,1.0,70,,,
2000,2,Brazilian Grand Prix,interlagos,2000-03-26,verstappen,Jos Verstappen,arrows,Arrows,14,7,7,+1 Lap,0.0,70,,,
2000,2,Brazilian Grand Prix,interlagos,2000-03-26,rosa,Pedro de la Rosa,arrows,Arrows,16,8,8,+1 Lap,0.0,70,,,
2000,2,Brazilian Grand Prix,interlagos,2000-03-26,zonta,Ricardo Zonta,bar,BAR,8,9,9,+2 Laps,0.0,69,,,
2000,2,Brazilian Grand Prix,interlagos,2000-03-26,mazzacane,Gastón Mazzacane,minardi,Minardi,20,10,10,+2 Laps,0.0,69,,,
2000,2,Brazilian Grand Prix,interlagos,2000-03-26,coulthard,David Coulthard,mclaren,McLaren,2,11,D,Disqualified,0.0,71,,,
2000,2,Brazilian Grand Prix,interlagos,2000-03-26,herbert,Johnny Herbert,jaguar,Jaguar,17,12,R,Gearbox,0.0,51,,,
2000,2,Brazilian Grand Prix,interlagos,2000-03-26,gene,Marc Gené,minardi,Minardi,18,13,R,Engine,0.0,31,,,
2000,2,Brazilian Grand Prix,interlagos,2000-03-26,hakkinen,Mika Häkkinen,mclaren,McLaren,1,14,R,Oil pressure,0.0,30,,,
2000,2,Brazilian Grand Prix,interlagos,2000-03-26,barrichello,Rubens Barrichello,ferrari,Ferrari,4,15,R,Hydraulics,0.0,27,,,
2000,2,Brazilian Grand Prix,interlagos,2000-03-26,irvine,Eddie Irvine,jaguar,Jaguar,6,16,R,Spun off,0.0,20,,,
2000,2,Brazilian Grand Prix,interlagos,2000-03-26,villeneuve,Jacques Villeneuve,bar,BAR,10,17,R,Gearbox,0.0,16,,,
2000,2,Brazilian Grand Prix,interlagos,2000-03-26,alesi,Jean Alesi,prost,Prost,15,18,R,Electrical,0.0,11,,,
2000,2,Brazilian Grand Prix,interlagos,2000-03-26,heidfeld,Nick Heidfeld,prost,Prost,19,19,R,Engine,0.0,9,,,
2000,2,Brazilian Grand Prix,interlagos,2000-03-26,wurz,Alexander Wurz,benetton,Benetton,13,20,R,Engine,0.0,6,,,
2000,2,Brazilian Grand Prix,interlagos,2000-03-26,diniz,Pedro Diniz,sauber,Sauber,0,21,W,Safety concerns,0.0,0,,,
2000,2,Brazilian Grand Prix,interlagos,2000-03-26,salo,Mika Salo,sauber,Sauber,0,22,W,Safety concerns,0.0,0,,,
2000,3,San Marino Grand Prix,imola,2000-04-09,michael_schumacher,Michael Schumacher,ferrari,Ferrari,2,1,1,Finished,10.0,62,1:31:39.776,,
2000,3,San Marino Grand Prix,imola,2000-04-09,hakkinen,Mika Häkkinen,mclaren,McLaren,1,2,2,Finished,6.0,62,+1.168,,
2000,3,San Marino Grand Prix,imola,2000-04-09,coulthard,David Coulthard,mclaren,McLaren,3,3,3,Finished,4.0,62,+51.008,,
2000,3,San Marino Grand Prix,imola,2000-04-09,barrichello,Rubens Barrichello,ferrari,Ferrari,4,4,4,Finished,3.0,62,+1:29.276,,
2000,3,San Marino Grand Prix,imola,2000-04-09,villeneuve,Jacques Villeneuve,bar,BAR,9,5,5,+1 Lap,2.0,61,,,
2000,3,San Marino Grand Prix,imola,2000-04-09,salo,Mika Salo,sauber,Sauber,12,6,6,+1 Lap,1.0,61,,,
2000,3,San Marino Grand Prix,imola,2000-04-09,irvine,Eddie Irvine,jaguar,Jaguar,7,7,7,+1 Lap,0.0,61,,,
2000,3,San Marino Grand Prix,imola,2000-04-09,diniz,Pedro Diniz,sauber,Sauber,10,8,8,+1 Lap,0.0,61,,,
2000,3,San Marino Grand Prix,imola,2000-04-09,wurz,Alexander Wurz,benetton,Benetton,11,9,9,+1 Lap,0.0,61,,,
2000,3,San Marino Grand Prix,imola,2000-04-09,herbert,Johnny Herbert,jaguar,Jaguar,17,10,10,+1 Lap,0.0,61,,,
2000,3,San Marino Grand Prix,imola,2000-04-09,fisichella,Giancarlo Fisichella,benetton,Benetton,19,11,11,+1 Lap,0.0,61,,,
2000,3,San Marino Grand Prix,imola,2000-04-09,zonta,Ricardo Zonta,bar,BAR,14,12,12,+1 Lap,0.0,61,,,
2000,3,San Marino Grand Prix,imola,2000-04-09,mazzacane,Gastón Mazzacane,minardi,Minardi,20,13,13,+2 Laps,0.0,60,,,
2000,3,San Marino Grand Prix,imola,2000-04-09,verstappen,Jos Verstappen,arrows,Arrows,16,14,14,+3 Laps,0.0,59,,,
2000,3,San Marino Grand Prix,imola,2000-04-09,trulli,Jarno Trulli,jordan,Jordan,8,15,15,Gearbox,0.0,58,,,
2000,3,San Marino Grand Prix,imola,2000-04-09,rosa,Pedro de la Rosa,arrows,Arrows,13,16,R,Spun off,0.0,49,,,
2000,3,San Marino Grand Prix,imola,2000-04-09,ralf_schumacher,Ralf Schumacher,williams,Williams,5,17,R,Fuel system,0.0,45,,,
2000,3,San Marino Grand Prix,imola,2000-04-09,alesi,Jean Alesi,prost,Prost,15,18,R,Hydraulics,0.0,25,,,
2000,3,San Marino Grand Prix,imola,2000-04-09,heidfeld,Nick Heidfeld,prost,Prost,22,19,R,Hydraulics,0.0,22,,,
2000,3,San Marino Grand Prix,imola,2000-04-09,button,Jenson Button,williams,Williams,18,20,R,Engine,0.0,5,,,
2000,3,San Marino Grand Prix,imola,2000-04-09,gene,Marc Gené,minardi,Minardi,21,21,R,Spun off,0.0,5,,,
2000,3,San Marino Grand Prix,imola,2000-04-09,frentzen,Heinz-Harald Frentzen,jordan,Jordan,6,22,R,Gearbox,0.0,4,,,
2000,4,British Grand Prix,silverstone,2000-04-23,coulthard,David Coulthard,mclaren,McLaren,4,1,1,Finished,10.0,60,1:28:50.108,,
2000,4,British Grand Prix,silverstone,2000-04-23,hakkinen,Mika Häkkinen,mclaren,McLaren,3,2,2,Finished,6.0,60,+1.477,,
2000,4,British Grand Prix,silverstone,2000-04-23,michael_schumacher,Michael Schumacher,ferrari,Ferrari,5,3,3,Finished,4.0,60,+19.917,,
2000,4,British Grand Prix,silverstone,2000-04-23,ralf_schumacher,Ralf Schumacher,williams,Williams,7,4,4,Finished,3.0,60,+41.312,,
2000,4,British Grand Prix,silverstone,2000-04-23,button,Jenson Button,williams,Williams,6,5,5,Finished,2.0,60,+57.759,,
2000,4,British Grand Prix,silverstone,2000-04-23,trulli,Jarno Trulli,jordan,Jordan,11,6,6,Finished,1.0,60,+1:19.273,,
2000,4,British Grand Prix,silverstone,2000-04-23,fisichella,Giancarlo Fisichella,benetton,Benetton,12,7,7,+1 Lap,0.0,59,,,
2000,4,British Grand Prix,silverstone,2000-04-23,salo,Mika Salo,sauber,Sauber,18,8,8,+1 Lap,0.0,59,,,
2000,4,British Grand Prix,silverstone,2000-04-23,wurz,Alexander Wurz,benetton,Benetton,20,9,9,+1 Lap,0.0,59,,,
2000,4,British Grand Prix,silverstone,2000-04-23,alesi,Jean Alesi,prost,Prost,15,10,10,+1 Lap,0.0,59,,,
2000,4,British Grand Prix,silverstone,2000-04-23,diniz,Pedro Diniz,sauber,Sauber,13,11,11,+1 Lap,0.0,59,,,
2000,4,British Grand Prix,silverstone,2000-04-23,herbert,Johnny Herbert,jaguar,Jaguar,14,12,12,+1 Lap,0.0,59,,,
2000,4,British Grand Prix,silverstone,2000-04-23,irvine,Eddie Irvine,jaguar,Jaguar,9,13,13,+1 Lap,0.0,59,,,
2000,4,British Grand Prix,silverstone,2000-04-23,gene,Marc Gené,minardi,Minardi,21,14,14,+1 Lap,0.0,59,,,
2000,4,British Grand Prix,silverstone,2000-04-23,mazzacane,Gastón Mazzacane,minardi,Minardi,22,15,15,+1 Lap,0.0,59,,,
2000,4,British Grand Prix,silverstone,2000-04-23,villeneuve,Jacques Villeneuve,bar,BAR,10,16,16,+4 Laps,0.0,56,,,
2000,4,British Grand Prix,silverstone,2000-04-23,frentzen,Heinz-Harald Frentzen,jordan,Jordan,2,17,17,+6 Laps,0.0,54,,,
2000,4,British Grand Prix,silverstone,2000-04-23,heidfeld,Nick Heidfeld,prost,Prost,17,18,R,Engine,0.0,51,,,
2000,4,British Grand Prix,silverstone,2000-04-23,zonta,Ricardo Zonta,bar,BAR,16,19,R,Spun off,0.0,36,,,
2000,4,British Grand Prix,silverstone,2000-04-23,barrichello,Rubens Barrichello,ferrari,Ferrari,1,20,R,Hydraulics,0.0,35,,,
2000,4,British Grand Prix,silverstone,2000-04-23,rosa,Pedro de la Rosa,arrows,Arrows,19,21,R,Electrical,0.0,26,,,
2000,4,British Grand Prix,silverstone,2000-04-23,verstappen,Jos Verstappen,arrows,Arrows,8,22,R,Electrical,0.0,20,,,
2000,5,Spanish Grand Prix,catalunya,2000-05-07,hakkinen,Mika Häkkinen,mclaren,McLaren,2,1,1,Finished,10.0,65,1:33:55.390,,
2000,5,Spanish Grand Prix,catalunya,2000-05-07,coulthard,David Coulthard,mclaren,McLaren,4,2,2,Finished,6.0,65,+16.066,,
2000,5,Spanish Grand Prix,catalunya,2000-05-07,barrichello,Rubens Barrichello,ferrari,Ferrari,3,3,3,Finished,4.0,65,+29.112,,
2000,5,Spanish Grand Prix,catalunya,2000-05-07,ralf_schumacher,Ralf Schumacher,williams,Williams,5,4,4,Finished,3.0,65,+37.311,,
2000,5,Spanish Grand Prix,catalunya,2000-05-07,michael_schumacher,Michael Schumacher,ferrari,Ferrari,1,5,5,Finished,2.0,65,+47.983,,
2000,5,Spanish Grand Prix,catalunya,2000-05-07,frentzen,Heinz-Harald Frentzen,jordan,Jordan,8,6,6,Finished,1.0,65,+1:21.925,,
2000,5,Spanish Grand Prix,catalunya,2000-05-07,salo,Mika Salo,sauber,Sauber,12,7,7,+1 Lap,0.0,64,,,
2000,5,Spanish Grand Prix,catalunya,2000-05-07,zonta,Ricardo Zonta,bar,BAR,16,8,8,+1 Lap,0.0,64,,,
2000,5,Spanish Grand Prix,catalunya,2000-05-07,fisichella,Giancarlo Fisichella,benetton,Benetton,13,9,9,+1 Lap,0.0,64,,,
2000,5,Spanish Grand Prix,catalunya,2000-05-07,wurz,Alexander Wurz,benetton,Benetton,18,10,10,+1 Lap,0.0,64,,,
2000,5,Spanish Grand Prix,catalunya,2000-05-07,irvine,Eddie Irvine,jaguar,Jaguar,9,11,11,+1 Lap,0.0,64,,,
2000,5,Spanish Grand Prix,catalunya,2000-05-07,trulli,Jarno Trulli,jordan,Jordan,7,12,12,+1 Lap,0.0,64,,,
2000,5,Spanish Grand Prix,catalunya,2000-05-07,herbert,Johnny Herbert,jaguar,Jaguar,14,13,13,+1 Lap,0.0,64,,,
2000,5,Spanish Grand Prix,catalunya,2000-05-07,gene,Marc Gené,minardi,Minardi,20,14,14,+2 Laps,0.0,63,,,
2000,5,Spanish Grand Prix,catalunya,2000-05-07,mazzacane,Gastón Mazzacane,minardi,Minardi,21,15,15,+2 Laps,0.0,63,,,
2000,5,Spanish Grand Prix,catalunya,2000-05-07,heidfeld,Nick Heidfeld,prost,Prost,19,16,16,+3 Laps,0.0,62,,,
2000,5,Spanish Grand Prix,catalunya,2000-05-07,button,Jenson Button,williams,Williams,10,17,17,Engine,0.0,61,,,
2000,5,Spanish Grand Prix,catalunya,2000-05-07,verstappen,Jos Verstappen,arrows,Arrows,11,18,R,Gearbox,0.0,25,,,
2000,5,Spanish Grand Prix,catalunya,2000-05-07,villeneuve,Jacques Villeneuve,bar,BAR,6,19,R,Hydraulics,0.0,21,,,
2000,5,Spanish Grand Prix,catalunya,2000-05-07,alesi,Jean Alesi,prost,Prost,17,20,R,Collision,0.0,1,,,
2000,5,Spanish Grand Prix,catalunya,2000-05-07,rosa,Pedro de la Rosa,arrows,Arrows,22,21,R,Collision,0.0,1,,,
2000,5,Spanish Grand Prix,catalunya,2000-05-07,diniz,Pedro Diniz,sauber,Sauber,15,22,R,Spun off,0.0,0,,,
2000,6,European Grand Prix,nurburgring,2000-05-21,michael_schumacher,Michael Schumacher,ferrari,Ferrari,2,1,1,Finished,10.0,67,1:42:00.307,,
2000,6,European Grand Prix,nurburgring,2000-05-21,hakkinen,Mika Häkkinen,mclaren,McLaren,3,2,2,Finished,6.0,67,+13.822,,
2000,6,European Grand Prix,nurburgring,2000-05-21,coulthard,David Coulthard,mclaren,McLaren,1,3,3,+1 Lap,4.0,66,,,
2000,6,European Grand Prix,nurburgring,2000-05-21,barrichello,Rubens Barrichello,ferrari,Ferrari,4,4,4,+1 Lap,3.0,66,,,
2000,6,European Grand Prix,nurburgring,2000-05-21,fisichella,Giancarlo Fisichella,benetton,Benetton,7,5,5,+1 Lap,2.0,66,,,
2000,6,European Grand Prix,nurburgring,2000-05-21,rosa,Pedro de la Rosa,arrows,Arrows,12,6,6,+1 Lap,1.0,66,,,
2000,6,European Grand Prix,nurburgring,2000-05-21,diniz,Pedro Diniz,sauber,Sauber,15,7,7,+2 Laps,0.0,65,,,
2000,6,European Grand Prix,nurburgring,2000-05-21,mazzacane,Gastón Mazzacane,minardi,Minardi,21,8,8,+2 Laps,0.0,65,,,
2000,6,European Grand Prix,nurburgring,2000-05-21,alesi,Jean Alesi,prost,Prost,17,9,9,+2 Laps,0.0,65,,,
2000,6,European Grand Prix,nurburgring,2000-05-21,button,Jenson Button,williams,Williams,11,10,10,Electrical,0.0,62,,,
2000,6,European Grand Prix,nurburgring,2000-05-21,herbert,Johnny Herbert,jaguar,Jaguar,16,11,11,Collision,0.0,61,,,
2000,6,European Grand Prix,nurburgring,2000-05-21,wurz,Alexander Wurz,benetton,Benetton,14,12,12,Collision,0.0,61,,,
2000,6,European Grand Prix,nurburgring,2000-05-21,zonta,Ricardo Zonta,bar,BAR,18,13,R,Spun off,0.0,51,,,
2000,6,European Grand Prix,nurburgring,2000-05-21,gene,Marc Gené,minardi,Minardi,20,14,R,Throttle,0.0,47,,,
2000,6,European Grand Prix,nurburgring,2000-05-21,villeneuve,Jacques Villeneuve,bar,BAR,9,15,R,Engine,0.0,46,,,
2000,6,European Grand Prix,nurburgring,2000-05-21,irvine,Eddie Irvine,jaguar,Jaguar,8,16,R,Collision,0.0,29,,,
2000,6,European Grand Prix,nurburgring,2000-05-21,verstappen,Jos Verstappen,arrows,Arrows,13,17,R,Spun off,0.0,29,,,
2000,6,European Grand Prix,nurburgring,2000-05-21,ralf_schumacher,Ralf Schumacher,williams,Williams,5,18,R,Collision,0.0,29,,,
2000,6,European Grand Prix,nurburgring,2000-05-21,salo,Mika Salo,sauber,Sauber,19,19,R,Halfshaft,0.0,27,,,
2000,6,European Grand Prix,nurburgring,2000-05-21,frentzen,Heinz-Harald Frentzen,jordan,Jordan,10,20,R,Engine,0.0,2,,,
2000,6,European Grand Prix,nurburgring,2000-05-21,trulli,Jarno Trulli,jordan,Jordan,6,21,R,Collision,0.0,0,,,
2000,7,Monaco Grand Prix,monaco,2000-06-04,coulthard,David Coulthard,mclaren,McLaren,3,1,1,Finished,10.0,78,1:49:28.213,,
2000,7,Monaco Grand Prix,monaco,2000-06-04,barrichello,Rubens Barrichello,ferrari,Ferrari,6,2,2,Finished,6.0,78,+15.889,,
2000,7,Monaco Grand Prix,monaco,2000-06-04,fisichella,Giancarlo Fisichella,benetton,Benetton,8,3,3,Finished,4.0,78,+18.522,,
2000,7,Monaco Grand Prix,monaco,2000-06-04,irvine,Eddie Irvine,jaguar,Jaguar,10,4,4,Finished,3.0,78,+1:05.924,,
2000,7,Monaco Grand Prix,monaco,2000-06-04,salo,Mika Salo,sauber,Sauber,13,5,5,Finished,2.0,78,+1:20.775,,
2000,7,Monaco Grand Prix,monaco,2000-06-04,hakkinen,Mika Häkkinen,mclaren,McLaren,5,6,6,+1 Lap,1.0,77,,,
2000,7,Monaco Grand Prix,monaco,2000-06-04,villeneuve,Jacques Villeneuve,bar,BAR,17,7,7,+1 Lap,0.0,77,,,
2000,7,Monaco Grand Prix,monaco,2000-06-04,heidfeld,Nick Heidfeld,prost,Prost,18,8,8,+1 Lap,0.0,77,,,
2000,7,Monaco Grand Prix,monaco,2000-06-04,herbert,Johnny Herbert,jaguar,Jaguar,11,9,9,+2 Laps,0.0,76,,,
2000,7,Monaco Grand Prix,monaco,2000-06-04,frentzen,Heinz-Harald Frentzen,jordan,Jordan,4,10,10,Spun off,0.0,70,,,
2000,7,Monaco Grand Prix,monaco,2000-06-04,verstappen,Jos Verstappen,arrows,Arrows,15,11,R,Spun off,0.0,60,,,
2000,7,Monaco Grand Prix,monaco,2000-06-04,michael_schumacher,Michael Schumacher,ferrari,Ferrari,1,12,R,Suspension,0.0,55,,,
2000,7,Monaco Grand Prix,monaco,2000-06-04,zonta,Ricardo Zonta,bar,BAR,20,13,R,Spun off,0.0,48,,,
2000,7,Monaco Grand Prix,monaco,2000-06-04,ralf_schumacher,Ralf Schumacher,williams,Williams,9,14,R,Spun off,0.0,37,,,
2000,7,Monaco Grand Prix,monaco,2000-06-04,trulli,Jarno Trulli,jordan,Jordan,2,15,R,Gearbox,0.0,36,,,
2000,7,Monaco Grand Prix,monaco,2000-06-04,diniz,Pedro Diniz,sauber,Sauber,19,16,R,Spun off,0.0,30,,,
2000,7,Monaco Grand Prix,monaco,2000-06-04,alesi,Jean Alesi,prost,Prost,7,17,R,Transmission,0.0,29,,,
2000,7,Monaco Grand Prix,monaco,2000-06-04,mazzacane,Gastón Mazzacane,minardi,Minardi,22,18,R,Spun off,0.0,22,,,
2000,7,Monaco Grand Prix,monaco,2000-06-04,gene,Marc Gené,minardi,Minardi,21,19,R,Gearbox,0.0,21,,,
2000,7,Monaco Grand Prix,monaco,2000-06-04,wurz,Alexander Wurz,benetton,Benetton,12,20,R,Spun off,0.0,18,,,
2000,7,Monaco Grand Prix,monaco,2000-06-04,button,Jenson Button,williams,Williams,14,21,R,Engine,0.0,16,,,
2000,7,Monaco Grand Prix,monaco,2000-06-04,rosa,Pedro de la Rosa,arrows,Arrows,16,22,W,Not restarted,0.0,0,,,
2000,8,Canadian Grand Prix,villeneuve,2000-06-18,michael_schumacher,Michael Schumacher,ferrari,Ferrari,1,1,1,Finished,10.0,69,1:41:12.313,,
2000,8,Canadian Grand Prix,villeneuve,2000-06-18,barrichello,Rubens Barrichello,ferrari,Ferrari,3,2,2,Finished,6.0,69,+0.174,,
2000,8,Canadian Grand Prix,villeneuve,2000-06-18,fisichella,Giancarlo Fisichella,benetton,Benetton,10,3,3,Finished,4.0,69,+15.365,,
2000,8,Canadian Grand Prix,villeneuve,2000-06-18,hakkinen,Mika Häkkinen,mclaren,McLaren,4,4,4,Finished,3.0,69,+18.561,,
2000,8,Canadian Grand Prix,villeneuve,2000-06-18,verstappen,Jos Verstappen,arrows,Arrows,13,5,5,Finished,2.0,69,+52.208,,
2000,8,Canadian Grand Prix,villeneuve,2000-06-18,trulli,Jarno Trulli,jordan,Jordan,7,6,6,Finished,1.0,69,+1:01.687,,
2000,8,Canadian Grand Prix,villeneuve,2000-06-18,coulthard,David Coulthard,mclaren,McLaren,2,7,7,Finished,0.0,69,+1:02.216,,
2000,8,Canadian Grand Prix,villeneuve,2000-06-18,zonta,Ricardo Zonta,bar,BAR,8,8,8,Finished,0.0,69,+1:10.455,,
2000,8,Canadian Grand Prix,villeneuve,2000-06-18,wurz,Alexander Wurz,benetton,Benetton,14,9,9,Finished,0.0,69,+1:19.899,,
2000,8,Canadian Grand Prix,villeneuve,2000-06-18,diniz,Pedro Diniz,sauber,Sauber,19,10,10,Finished,0.0,69,+1:54.544,,
2000,8,Canadian Grand Prix,villeneuve,2000-06-18,button,Jenson Button,williams,Williams,18,11,11,+1 Lap,0.0,68,,,
2000,8,Canadian Grand Prix,villeneuve,2000-06-18,mazzacane,Gastón Mazzacane,minardi,Minardi,22,12,12,+1 Lap,0.0,68,,,
2000,8,Canadian Grand Prix,villeneuve,2000-06-18,irvine,Eddie Irvine,jaguar,Jaguar,16,13,13,+3 Laps,0.0,66,,,
2000,8,Canadian Grand Prix,villeneuve,2000-06-18,ralf_schumacher,Ralf Schumacher,williams,Williams,12,14,14,Collision,0.0,64,,,
2000,8,Canadian Grand Prix,villeneuve,2000-06-18,villeneuve,Jacques Villeneuve,bar,BAR,6,15,15,Collision,0.0,64,,,
2000,8,Canadian Grand Prix,villeneuve,2000-06-18,gene,Marc Gené,minardi,Minardi,20,16,16,Spun off,0.0,64,,,
2000,8,Canadian Grand Prix,villeneuve,2000-06-18,rosa,Pedro de la Rosa,arrows,Arrows,9,17,R,Collision,0.0,48,,,
2000,8,Canadian Grand Prix,villeneuve,2000-06-18,salo,Mika Salo,sauber,Sauber,15,18,R,Electrical,0.0,42,,,
2000,8,Canadian Grand Prix,villeneuve,2000-06-18,alesi,Jean Alesi,prost,Prost,17,19,R,Electrical,0.0,38,,,
2000,8,Canadian Grand Prix,villeneuve,2000-06-18,heidfeld,Nick Heidfeld,prost,Prost,21,20,R,Engine,0.0,34,,,
2000,8,Canadian Grand Prix,villeneuve,2000-06-18,frentzen,Heinz-Harald Frentzen,jordan,Jordan,5,21,R,Brakes,0.0,32,,,
2000,8,Canadian Grand Prix,villeneuve,2000-06-18,herbert,Johnny Herbert,jaguar,Jaguar,11,22,R,Gearbox,0.0,14,,,
2000,9,French Grand Prix,magny_cours,2000-07-02,coulthard,David Coulthard,mclaren,McLaren,2,1,1,Finished,10.0,72,1:38:05.538,,
2000,9,French Grand Prix,magny_cours,2000-07-02,hakkinen,Mika Häkkinen,mclaren,McLaren,4,2,2,Finished,6.0,72,+14.748,,
2000,9,French Grand Prix,magny_cours,2000-07-02,barrichello,Rubens Barrichello,ferrari,Ferrari,3,3,3,Finished,4.0,72,+32.409,,
2000,9,French Grand Prix,magny_cours,2000-07-02,villeneuve,Jacques Villeneuve,bar,BAR,7,4,4,Finished,3.0,72,+1:01.322,,
2000,9,French Grand Prix,magny_cours,2000-07-02,ralf_schumacher,Ralf Schumacher,williams,Williams,5,5,5,Finished,2.0,72,+1:03.981,,
2000,9,French Grand Prix,magny_cours,2000-07-02,trulli,Jarno Trulli,jordan,Jordan,9,6,6,Finished,1.0,72,+1:15.605,,
2000,9,French Grand Prix,magny_cours,2000-07-02,frentzen,Heinz-Harald Frentzen,jordan,Jordan,8,7,7,+1 Lap,0.0,71,,,
2000,9,French Grand Prix,magny_cours,2000-07-02,button,Jenson Button,williams,Williams,10,8,8,+1 Lap,0.0,71,,,
2000,9,French Grand Prix,magny_cours,2000-07-02,fisichella,Giancarlo Fisichella,benetton,Benetton,14,9,9,+1 Lap,0.0,71,,,
2000,9,French Grand Prix,magny_cours,2000-07-02,salo,Mika Salo,sauber,Sauber,12,10,10,+1 Lap,0.0,71,,,
2000,9,French Grand Prix,magny_cours,2000-07-02,diniz,Pedro Diniz,sauber,Sauber,15,11,11,+1 Lap,0.0,71,,,
2000,9,French Grand Prix,magny_cours,2000-07-02,heidfeld,Nick Heidfeld,prost,Prost,16,12,12,+1 Lap,0.0,71,,,
2000,9,French Grand Prix,magny_cours,2000-07-02,irvine,Eddie Irvine,jaguar,Jaguar,6,13,13,+2 Laps,0.0,70,,,
2000,9,French Grand Prix,magny_cours,2000-07-02,alesi,Jean Alesi,prost,Prost,18,14,14,+2 Laps,0.0,70,,,
2000,9,French Grand Prix,magny_cours,2000-07-02,gene,Marc Gené,minardi,Minardi,21,15,15,+2 Laps,0.0,70,,,
2000,9,French Grand Prix,magny_cours,2000-07-02,michael_schumacher,Michael Schumacher,ferrari,Ferrari,1,16,R,Engine,0.0,58,,,
2000,9,French Grand Prix,magny_cours,2000-07-02,rosa,Pedro de la Rosa,arrows,Arrows,13,17,R,Transmission,0.0,45,,,
2000,9,French Grand Prix,magny_cours,2000-07-02,wurz,Alexander Wurz,benetton,Benetton,17,18,R,Spun off,0.0,34,,,
